instance,response,bagID,1,8,-0.117,5,1,8,-0.117
2149,1,35,1,12,0.012,0,1,12,0.012
2150,1,35,1,12,0.012,0,1,13,0.012
2151,1,35,1,13,0.012,0,1,12,0.012
2152,1,35,1,8,-0.118,0,6,19,0.812
2153,1,35,6,19,0.812,0,1,8,-0.118
2154,1,35,1,8,-0.118,0,6,19,0.812
2155,1,35,6,19,0.812,0,1,8,-0.118
2156,1,35,6,19,0.812,1,7,20,-0.388
2157,1,35,7,20,-0.388,1,6,19,0.812
2158,1,35,6,19,0.812,1,7,20,-0.388
2159,1,35,7,20,-0.388,1,6,19,0.812
2160,1,35,6,19,0.812,1,7,20,-0.388
2161,1,35,7,20,-0.388,1,6,19,0.812
2162,1,35,6,19,0.812,1,7,20,-0.388
2163,1,35,7,20,-0.388,1,6,19,0.812
2164,1,36,1,8,-0.125,5,1,8,-0.125
2165,1,36,1,8,-0.125,5,1,8,-0.125
2166,1,36,1,8,-0.125,5,1,11,0.005
2167,1,36,1,11,0.005,5,1,8,-0.125
2168,1,36,1,11,0.005,5,1,11,0.005
2169,1,36,1,11,0.005,5,1,11,0.005
2170,1,36,1,11,0.005,5,1,8,0.005
2171,1,36,1,8,0.005,5,1,11,0.005
2172,1,36,1,8,0.005,5,1,8,-0.124
2173,1,36,1,8,-0.124,5,1,8,0.005
2174,1,36,1,8,-0.124,5,1,8,-0.125
2175,1,36,1,8,-0.125,5,1,8,-0.124
2176,1,36,1,8,-0.125,0,4,1,0.136
2177,1,36,4,1,0.136,0,1,8,-0.125
2178,1,36,1,8,-0.125,0,4,1,0.136
2179,1,36,4,1,0.136,0,1,8,-0.125
2180,1,36,1,8,-0.124,0,4,1,0.136
2181,1,36,4,1,0.136,0,1,8,-0.124
2182,1,36,1,11,0.005,5,1,8,-0.125
2183,1,36,1,8,-0.125,5,1,11,0.005
2184,1,36,1,8,-0.125,5,1,8,-0.124
2185,1,36,1,8,-0.124,5,1,8,-0.125
2186,1,36,1,8,-0.124,5,1,8,-0.125
2187,1,36,1,8,-0.125,5,1,8,-0.124
2188,1,36,1,8,-0.125,5,1,8,0.005
2189,1,36,1,8,0.005,5,1,8,-0.125
2190,1,36,1,8,0.005,5,1,11,0.005
2191,1,36,1,11,0.005,5,1,8,0.005
2192,1,36,1,8,-0.124,0,4,1,0.136
2193,1,36,4,1,0.136,0,1,8,-0.124
2194,1,36,1,8,-0.125,0,4,1,0.136
2195,1,36,4,1,0.136,0,1,8,-0.125
2196,1,36,1,8,0.005,0,1,3,-0.095
2197,1,36,1,3,-0.095,0,1,8,0.005
2198,1,36,1,8,0.005,0,1,3,-0.095
2199,1,36,1,3,-0.095,0,1,8,0.005
2200,1,36,1,3,-0.095,0,1,3,-0.095
2201,1,36,1,3,-0.095,0,1,3,-0.095
2202,1,36,1,3,-0.095,0,4,1,0.055
2203,1,36,4,1,0.055,0,1,3,-0.095
2204,1,36,1,3,-0.095,0,4,1,0.055
2205,1,36,4,1,0.055,0,1,3,-0.095
2206,1,36,1,3,-0.095,0,4,1,0.055
2207,1,36,4,1,0.055,0,1,3,-0.095
2208,1,36,1,3,-0.095,0,4,1,0.055
2209,1,36,4,1,0.055,0,1,3,-0.095
2210,1,36,1,8,-0.125,0,6,19,0.806
2211,1,36,6,19,0.806,0,1,8,-0.125
2212,1,36,6,19,0.806,1,7,20,-0.394
2213,1,36,7,20,-0.394,1,6,19,0.806
2214,1,36,6,19,0.806,1,7,20,-0.394
2215,1,36,7,20,-0.394,1,6,19,0.806
2216,1,37,1,5,-0.191,0,1,3,0.109
2217,1,37,1,3,0.109,0,1,5,-0.191
2218,1,37,1,3,0.109,0,1,8,-0.121
2219,1,37,1,8,-0.121,0,1,3,0.109
2220,1,37,1,8,-0.121,5,1,11,0.009
2221,1,37,1,11,0.009,5,1,8,-0.121
2222,1,37,1,11,0.009,5,1,8,0.109
2223,1,37,1,8,0.109,5,1,11,0.009
2224,1,37,1,8,0.109,0,1,5,-0.191
2225,1,37,1,5,-0.191,0,1,8,0.109
2226,1,37,1,5,-0.191,1,1,5,-0.191
2227,1,37,1,5,-0.191,1,1,5,-0.191
2228,1,37,1,8,-0.121,5,1,8,-0.121
2229,1,37,1,8,-0.121,5,1,8,-0.121
2230,1,37,1,8,-0.121,5,1,8,-0.121
2231,1,37,1,8,-0.121,5,1,8,-0.121
2232,1,37,1,8,-0.121,5,1,11,0.009
2233,1,37,1,11,0.009,5,1,8,-0.121
2234,1,37,1,11,0.009,5,1,11,-0.091
2235,1,37,1,11,-0.091,5,1,11,0.009
2236,1,37,1,11,-0.091,5,1,11,0.009
2237,1,37,1,11,0.009,5,1,11,-0.091
2238,1,37,1,11,-0.091,5,1,11,0.009
2239,1,37,1,11,0.009,5,1,11,-0.091
2240,1,37,1,11,0.009,5,1,8,-0.121
2241,1,37,1,8,-0.121,5,1,11,0.009
2242,1,37,1,8,-0.121,5,1,8,-0.121
2243,1,37,1,8,-0.121,5,1,8,-0.121
2244,1,37,1,8,-0.121,5,1,8,0.109
2245,1,37,1,8,0.109,5,1,8,-0.121
2246,1,37,1,11,0.009,5,1,8,-0.121
2247,1,37,1,8,-0.121,5,1,11,0.009
2248,1,37,1,8,-0.121,5,1,8,-0.121
2249,1,37,1,8,-0.121,5,1,8,-0.121
2250,1,37,1,8,-0.121,5,1,8,-0.121
2251,1,37,1,8,-0.121,5,1,8,-0.121
2252,1,37,1,8,-0.121,5,1,11,0.009
2253,1,37,1,11,0.009,5,1,8,-0.121
2254,1,37,1,8,-0.121,0,4,1,0.139
2255,1,37,4,1,0.139,0,1,8,-0.121
2256,1,37,1,8,-0.121,0,4,1,0.139
2257,1,37,4,1,0.139,0,1,8,-0.121
2258,1,37,1,8,-0.121,0,4,1,0.139
2259,1,37,4,1,0.139,0,1,8,-0.121
2260,1,37,1,8,-0.121,0,4,1,0.139
2261,1,37,4,1,0.139,0,1,8,-0.121
2262,1,37,1,8,-0.121,0,4,1,0.139
2263,1,37,4,1,0.139,0,1,8,-0.121
2264,1,37,1,8,-0.121,0,4,1,0.139
2265,1,37,4,1,0.139,0,1,8,-0.121
2266,1,37,1,3,0.109,0,4,1,0.059
2267,1,37,4,1,0.059,0,1,3,0.109
2268,1,37,1,3,0.109,0,4,1,0.059
2269,1,37,4,1,0.059,0,1,3,0.109
2270,1,37,1,5,-0.191,0,4,1,0.109
2271,1,37,4,1,0.109,0,1,5,-0.191
2272,1,37,1,5,-0.191,0,4,1,0.109
2273,1,37,4,1,0.109,0,1,5,-0.191
2274,1,37,1,8,-0.121,0,6,19,0.808
2275,1,37,6,19,0.808,0,1,8,-0.121
2276,1,37,6,19,0.808,1,7,20,-0.391
2277,1,37,7,20,-0.391,1,6,19,0.808
2278,1,37,6,19,0.808,1,7,20,-0.391
2279,1,37,7,20,-0.391,1,6,19,0.808
2280,1,38,1,8,-0.124,5,1,8,-0.124
2281,1,38,1,8,-0.124,5,1,8,-0.124
2282,1,38,1,8,-0.124,5,1,8,-0.124
2283,1,38,1,8,-0.124,5,1,8,-0.124
2284,1,38,1,8,-0.124,5,1,13,0.006
2285,1,38,1,13,0.006,5,1,8,-0.124
2286,1,38,1,13,0.006,5,1,8,-0.124
2287,1,38,1,8,-0.124,5,1,13,0.006
2288,1,38,1,8,-0.124,5,1,8,-0.124
2289,1,38,1,8,-0.124,5,1,8,-0.124
2290,1,38,1,8,-0.124,5,1,8,-0.124
2291,1,38,1,8,-0.124,5,1,8,-0.124
2292,1,38,1,8,-0.124,0,4,1,0.136
2293,1,38,4,1,0.136,0,1,8,-0.124
2294,1,38,1,8,-0.124,0,4,1,0.136
2295,1,38,4,1,0.136,0,1,8,-0.124
2296,1,38,1,8,-0.124,0,4,1,0.136
2297,1,38,4,1,0.136,0,1,8,-0.124
2298,1,38,1,8,-0.124,5,1,8,-0.124
2299,1,38,1,8,-0.124,5,1,8,-0.124
2300,1,38,1,8,-0.124,5,1,8,0.206
2301,1,38,1,8,0.206,5,1,8,-0.124
2302,1,38,1,8,0.206,5,1,8,-0.124
2303,1,38,1,8,-0.124,5,1,8,0.206
2304,1,38,1,8,-0.124,5,1,8,-0.124
2305,1,38,1,8,-0.124,5,1,8,-0.124
2306,1,38,1,8,-0.124,5,1,13,0.006
2307,1,38,1,13,0.006,5,1,8,-0.124
2308,1,38,1,13,0.006,5,1,8,-0.124
2309,1,38,1,8,-0.124,5,1,13,0.006
2310,1,38,1,8,-0.124,0,4,1,0.136
2311,1,38,4,1,0.136,0,1,8,-0.124
2312,1,38,1,8,-0.124,0,4,1,0.136
2313,1,38,4,1,0.136,0,1,8,-0.124
2314,1,38,1,8,-0.124,0,4,1,0.136
2315,1,38,4,1,0.136,0,1,8,-0.124
2316,1,38,1,13,0.006,0,1,13,0.006
2317,1,38,1,13,0.006,0,1,13,0.006
2318,1,38,1,8,-0.124,0,1,3,0.006
2319,1,38,1,3,0.006,0,1,8,-0.124
2320,1,38,1,3,0.006,0,1,8,-0.124
2321,1,38,1,8,-0.124,0,1,3,0.006
2322,1,38,1,3,0.006,0,4,1,0.056
2323,1,38,4,1,0.056,0,1,3,0.006
2324,1,38,1,3,0.006,0,4,1,0.056
2325,1,38,4,1,0.056,0,1,3,0.006
2326,1,38,1,8,-0.124,0,6,19,0.805
2327,1,38,6,19,0.805,0,1,8,-0.124
2328,1,38,7,20,-0.394,1,6,19,0.805
2329,1,38,6,19,0.805,1,7,20,-0.394
2330,1,38,6,19,0.805,1,7,20,-0.394
2331,1,38,7,20,-0.394,1,6,19,0.805
2332,1,38,1,8,0.206,0,6,15,-0.394
2333,1,38,6,15,-0.394,0,1,8,0.206
2334,1,38,6,15,-0.394,0,1,4,0.605
2335,1,38,1,4,0.605,0,6,15,-0.394
2336,1,38,1,4,0.605,0,1,3,-0.144
2337,1,38,1,3,-0.144,0,1,4,0.605
2338,1,38,6,15,-0.394,0,4,0,0.256
2339,1,38,4,0,0.256,0,6,15,-0.394
2340,1,38,1,4,0.605,1,7,20,-0.544
2341,1,38,7,20,-0.544,1,1,4,0.605
2342,1,38,1,3,-0.144,0,4,1,0.056
2343,1,38,4,1,0.056,0,1,3,-0.144
2344,1,38,1,3,-0.144,0,4,1,0.056
2345,1,38,4,1,0.056,0,1,3,-0.144
2346,1,38,1,3,-0.144,0,4,1,0.056
2347,1,38,4,1,0.056,0,1,3,-0.144
2348,1,39,1,5,-0.191,1,1,5,-0.191
2349,1,39,1,5,-0.191,1,1,5,-0.191
2350,1,39,1,5,-0.191,0,1,8,0.109
2351,1,39,1,8,0.109,0,1,5,-0.191
2352,1,39,1,8,0.109,5,1,11,0.009
2353,1,39,1,11,0.009,5,1,8,0.109
2354,1,39,1,11,0.009,5,1,8,-0.121
2355,1,39,1,8,-0.121,5,1,11,0.009
2356,1,39,1,8,-0.121,0,1,3,0.109
2357,1,39,1,3,0.109,0,1,8,-0.121
2358,1,39,1,3,0.109,0,1,5,-0.191
2359,1,39,1,5,-0.191,0,1,3,0.109
2360,1,39,1,8,0.109,5,1,8,-0.121
2361,1,39,1,8,-0.121,5,1,8,0.109
2362,1,39,1,8,-0.121,5,1,8,-0.121
2363,1,39,1,8,-0.121,5,1,8,-0.121
2364,1,39,1,8,-0.121,5,1,11,0.009
2365,1,39,1,11,0.009,5,1,8,-0.121
2366,1,39,1,11,0.009,5,1,11,-0.091
2367,1,39,1,11,-0.091,5,1,11,0.009
2368,1,39,1,11,-0.091,5,1,11,0.009
2369,1,39,1,11,0.009,5,1,11,-0.091
2370,1,39,1,11,-0.091,5,1,11,0.009
2371,1,39,1,11,0.009,5,1,11,-0.091
2372,1,39,1,11,0.009,5,1,8,-0.121
2373,1,39,1,8,-0.121,5,1,11,0.009
2374,1,39,1,8,-0.121,5,1,8,-0.121
2375,1,39,1,8,-0.121,5,1,8,-0.121
2376,1,39,1,8,-0.121,5,1,8,-0.121
2377,1,39,1,8,-0.121,5,1,8,-0.121
2378,1,39,1,11,0.009,5,1,8,-0.121
2379,1,39,1,8,-0.121,5,1,11,0.009
2380,1,39,1,8,-0.121,5,1,8,-0.121
2381,1,39,1,8,-0.121,5,1,8,-0.121
2382,1,39,1,8,-0.121,5,1,8,-0.121
2383,1,39,1,8,-0.121,5,1,8,-0.121
2384,1,39,1,8,-0.121,5,1,11,0.009
2385,1,39,1,11,0.009,5,1,8,-0.121
2386,1,39,1,8,-0.121,0,4,1,0.139
2387,1,39,4,1,0.139,0,1,8,-0.121
2388,1,39,1,8,-0.121,0,4,1,0.139
2389,1,39,4,1,0.139,0,1,8,-0.121
2390,1,39,1,8,-0.121,0,4,1,0.139
2391,1,39,4,1,0.139,0,1,8,-0.121
2392,1,39,1,8,-0.121,0,4,1,0.139
2393,1,39,4,1,0.139,0,1,8,-0.121
2394,1,39,1,8,-0.121,0,4,1,0.139
2395,1,39,4,1,0.139,0,1,8,-0.121
2396,1,39,1,8,-0.121,0,4,1,0.139
2397,1,39,4,1,0.139,0,1,8,-0.121
2398,1,39,1,3,0.109,0,4,1,0.059
2399,1,39,4,1,0.059,0,1,3,0.109
2400,1,39,1,3,0.109,0,4,1,0.059
2401,1,39,4,1,0.059,0,1,3,0.109
2402,1,39,1,5,-0.191,0,4,1,0.109
2403,1,39,4,1,0.109,0,1,5,-0.191
2404,1,39,1,5,-0.191,0,4,1,0.109
2405,1,39,4,1,0.109,0,1,5,-0.191
2406,1,39,1,8,-0.121,0,6,19,0.808
2407,1,39,6,19,0.808,0,1,8,-0.121
2408,1,39,6,19,0.808,1,7,20,-0.391
2409,1,39,7,20,-0.391,1,6,19,0.808
2410,1,39,6,19,0.808,1,7,20,-0.391
2411,1,39,7,20,-0.391,1,6,19,0.808
2412,1,40,1,8,-0.118,5,1,8,-0.118
2413,1,40,1,8,-0.118,5,1,8,-0.118
2414,1,40,1,8,-0.118,5,1,11,0.012
2415,1,40,1,11,0.012,5,1,8,-0.118
2416,1,40,1,11,0.012,5,1,11,-0.088
2417,1,40,1,11,-0.088,5,1,11,0.012
2418,1,40,1,11,-0.088,5,1,12,0.012
2419,1,40,1,12,0.012,5,1,11,-0.088
2420,1,40,1,12,0.012,5,1,8,-0.118
2421,1,40,1,8,-0.118,5,1,12,0.012
2422,1,40,1,8,-0.118,5,1,8,-0.118
2423,1,40,1,8,-0.118,5,1,8,-0.118
2424,1,40,1,11,0.012,5,1,8,-0.118
2425,1,40,1,8,-0.118,5,1,11,0.012
2426,1,40,1,8,-0.118,5,1,8,-0.118
2427,1,40,1,8,-0.118,5,1,8,-0.118
2428,1,40,1,8,-0.118,5,1,8,-0.118
2429,1,40,1,8,-0.118,5,1,8,-0.118
2430,1,40,1,8,-0.118,5,1,13,0.012
2431,1,40,1,13,0.012,5,1,8,-0.118
2432,1,40,1,13,0.012,5,1,11,-0.088
2433,1,40,1,11,-0.088,5,1,13,0.012
2434,1,40,1,12,0.012,5,1,12,0.012
2435,1,40,1,12,0.012,5,1,12,0.012
2436,1,40,1,12,0.012,5,1,8,-0.118
2437,1,40,1,8,-0.118,5,1,12,0.012
2438,1,40,1,8,-0.118,5,1,8,-0.118
2439,1,40,1,8,-0.118,5,1,8,-0.118
2440,1,40,1,8,-0.118,5,1,8,-0.118
2441,1,40,1,8,-0.118,5,1,8,-0.118
2442,1,40,1,8,-0.118,5,1,8,-0.118
2443,1,40,1,8,-0.118,5,1,8,-0.118
2444,1,40,1,8,-0.118,5,1,12,0.012
2445,1,40,1,12,0.012,5,1,8,-0.118
2446,1,40,1,12,0.012,0,1,12,0.012
2447,1,40,1,12,0.012,0,1,12,0.012
2448,1,40,1,8,-0.118,0,6,19,0.812
2449,1,40,6,19,0.812,0,1,8,-0.118
2450,1,40,1,8,-0.118,0,6,19,0.812
2451,1,40,6,19,0.812,0,1,8,-0.118
2452,1,40,6,19,0.812,1,7,20,-0.388
2453,1,40,7,20,-0.388,1,6,19,0.812
2454,1,40,6,19,0.812,1,7,20,-0.388
2455,1,40,7,20,-0.388,1,6,19,0.812
2456,1,40,6,19,0.812,1,7,20,-0.388
2457,1,40,7,20,-0.388,1,6,19,0.812
2458,1,40,6,19,0.812,1,7,20,-0.388
2459,1,40,7,20,-0.388,1,6,19,0.812
2460,1,40,1,8,-0.118,0,4,1,0.142
2461,1,40,4,1,0.142,0,1,8,-0.118
2462,1,40,1,8,-0.118,0,4,1,0.142
2463,1,40,4,1,0.142,0,1,8,-0.118
2464,1,40,1,8,-0.118,0,4,1,0.142
2465,1,40,4,1,0.142,0,1,8,-0.118
2466,1,40,1,8,-0.118,0,4,1,0.142
2467,1,40,4,1,0.142,0,1,8,-0.118
2468,1,40,1,8,-0.118,0,4,1,0.142
2469,1,40,4,1,0.142,0,1,8,-0.118
2470,1,40,1,8,-0.118,0,4,1,0.142
2471,1,40,4,1,0.142,0,1,8,-0.118
2472,1,40,1,8,-0.118,0,4,1,0.142
2473,1,40,4,1,0.142,0,1,8,-0.118
2474,1,40,1,8,-0.118,0,4,1,0.142
2475,1,40,4,1,0.142,0,1,8,-0.118
2476,1,40,1,12,0.012,0,1,13,0.012
2477,1,40,1,13,0.012,0,1,12,0.012
2478,1,41,1,8,-0.106,5,1,8,-0.106
2479,1,41,1,8,-0.106,5,1,8,-0.106
2480,1,41,1,8,-0.106,5,1,11,0.024
2481,1,41,1,11,0.024,5,1,8,-0.106
2482,1,41,1,11,0.024,5,1,34,-0.076
2483,1,41,1,34,-0.076,5,1,11,0.024
2484,1,41,1,34,-0.076,5,1,34,-0.076
2485,1,41,1,34,-0.076,5,1,34,-0.076
2486,1,41,1,34,-0.076,5,1,8,-0.106
2487,1,41,1,8,-0.106,5,1,34,-0.076
2488,1,41,1,8,-0.106,5,1,8,-0.106
2489,1,41,1,8,-0.106,5,1,8,-0.106
2490,1,41,1,8,-0.106,0,4,1,0.154
2491,1,41,4,1,0.154,0,1,8,-0.106
2492,1,41,1,8,-0.106,0,4,1,0.154
2493,1,41,4,1,0.154,0,1,8,-0.106
2494,1,41,1,11,0.024,5,1,8,-0.106
2495,1,41,1,8,-0.106,5,1,11,0.024
2496,1,41,1,8,-0.106,5,1,8,-0.106
2497,1,41,1,8,-0.106,5,1,8,-0.106
2498,1,41,1,8,-0.106,5,1,11,0.024
2499,1,41,1,11,0.024,5,1,8,-0.106
2500,1,41,1,11,0.024,5,1,34,-0.076
2501,1,41,1,34,-0.076,5,1,11,0.024
2502,1,41,1,34,-0.076,5,1,34,-0.076
2503,1,41,1,34,-0.076,5,1,34,-0.076
2504,1,41,1,8,-0.106,0,4,1,0.154
2505,1,41,4,1,0.154,0,1,8,-0.106
2506,1,41,1,8,-0.106,0,4,1,0.154
2507,1,41,4,1,0.154,0,1,8,-0.106
2508,1,41,1,34,-0.076,5,1,34,-0.076
2509,1,41,1,34,-0.076,5,1,34,-0.076
2510,1,41,1,34,-0.076,5,1,11,-0.076
2511,1,41,1,11,-0.076,5,1,34,-0.076
2512,1,41,1,11,-0.076,5,1,11,-0.076
2513,1,41,1,11,-0.076,5,1,11,-0.076
2514,1,41,1,11,-0.076,5,1,34,-0.076
2515,1,41,1,34,-0.076,5,1,11,-0.076
2516,1,41,1,11,0.024,5,1,8,-0.106
2517,1,41,1,8,-0.106,5,1,11,0.024
2518,1,41,1,8,-0.106,5,1,8,-0.106
2519,1,41,1,8,-0.106,5,1,8,-0.106
2520,1,41,1,8,-0.106,5,1,8,-0.106
2521,1,41,1,8,-0.106,5,1,8,-0.106
2522,1,41,1,8,-0.106,5,1,34,-0.076
2523,1,41,1,34,-0.076,5,1,8,-0.106
2524,1,41,1,8,-0.106,0,4,1,0.154
2525,1,41,4,1,0.154,0,1,8,-0.106
2526,1,41,1,8,-0.106,0,4,1,0.154
2527,1,41,4,1,0.154,0,1,8,-0.106
2528,1,41,1,11,-0.076,5,1,8,-0.106
2529,1,41,1,8,-0.106,5,1,11,-0.076
2530,1,41,1,8,-0.106,5,1,8,-0.106
2531,1,41,1,8,-0.106,5,1,8,-0.106
2532,1,41,1,8,-0.106,5,1,8,-0.106
2533,1,41,1,8,-0.106,5,1,8,-0.106
2534,1,41,1,8,-0.106,5,1,8,-0.106
2535,1,41,1,8,-0.106,5,1,8,-0.106
2536,1,41,1,8,-0.106,5,1,11,-0.076
2537,1,41,1,11,-0.076,5,1,8,-0.106
2538,1,41,1,8,-0.106,0,4,1,0.154
2539,1,41,4,1,0.154,0,1,8,-0.106
2540,1,41,1,8,-0.106,0,4,1,0.154
2541,1,41,4,1,0.154,0,1,8,-0.106
2542,1,41,1,8,-0.106,0,4,1,0.154
2543,1,41,4,1,0.154,0,1,8,-0.106
2544,1,41,1,8,-0.106,0,4,1,0.154
2545,1,41,4,1,0.154,0,1,8,-0.106
2546,1,41,1,8,-0.106,0,6,19,0.823
2547,1,41,6,19,0.823,0,1,8,-0.106
2548,1,41,1,8,-0.106,0,6,19,0.823
2549,1,41,6,19,0.823,0,1,8,-0.106
2550,1,41,6,19,0.823,1,7,20,-0.377
2551,1,41,7,20,-0.377,1,6,19,0.823
2552,1,41,6,19,0.823,1,7,20,-0.376
2553,1,41,7,20,-0.376,1,6,19,0.823
2554,1,41,6,19,0.823,1,7,20,-0.376
2555,1,41,7,20,-0.376,1,6,19,0.823
2556,1,41,6,19,0.823,1,7,20,-0.377
2557,1,41,7,20,-0.377,1,6,19,0.823
2558,1,42,1,8,-0.113,5,1,8,-0.113
2559,1,42,1,8,-0.113,5,1,8,-0.113
2560,1,42,1,8,-0.113,5,1,8,-0.113
2561,1,42,1,8,-0.113,5,1,8,-0.113
2562,1,42,1,8,-0.113,5,1,13,0.017
2563,1,42,1,13,0.017,5,1,8,-0.113
2564,1,42,1,13,0.017,5,1,8,-0.113
2565,1,42,1,8,-0.113,5,1,13,0.017
2566,1,42,1,8,-0.113,5,1,8,-0.113
2567,1,42,1,8,-0.113,5,1,8,-0.113
2568,1,42,1,8,-0.113,5,1,8,-0.113
2569,1,42,1,8,-0.113,5,1,8,-0.113
2570,1,42,1,8,-0.113,0,4,1,0.147
2571,1,42,4,1,0.147,0,1,8,-0.113
2572,1,42,1,8,-0.113,0,4,1,0.147
2573,1,42,4,1,0.147,0,1,8,-0.113
2574,1,42,1,8,-0.113,0,4,1,0.147
2575,1,42,4,1,0.147,0,1,8,-0.113
2576,1,42,1,13,0.017,5,1,8,-0.113
2577,1,42,1,8,-0.113,5,1,13,0.017
2578,1,42,1,8,-0.113,5,1,8,-0.113
2579,1,42,1,8,-0.113,5,1,8,-0.113
2580,1,42,1,8,-0.113,5,1,8,-0.113
2581,1,42,1,8,-0.113,5,1,8,-0.113
2582,1,42,1,8,-0.113,5,1,8,-0.113
2583,1,42,1,8,-0.113,5,1,8,-0.113
2584,1,42,1,8,-0.113,5,1,8,-0.113
2585,1,42,1,8,-0.113,5,1,8,-0.113
2586,1,42,1,8,-0.113,5,1,13,0.017
2587,1,42,1,13,0.017,5,1,8,-0.113
2588,1,42,1,8,-0.113,0,4,1,0.147
2589,1,42,4,1,0.147,0,1,8,-0.113
2590,1,42,1,8,-0.113,0,4,1,0.147
2591,1,42,4,1,0.147,0,1,8,-0.113
2592,1,42,1,8,-0.113,0,4,1,0.147
2593,1,42,4,1,0.147,0,1,8,-0.113
2594,1,42,1,13,0.017,0,1,13,0.017
2595,1,42,1,13,0.017,0,1,13,0.017
2596,1,42,1,8,-0.113,0,6,19,0.818
2597,1,42,6,19,0.818,0,1,8,-0.113
2598,1,42,1,8,-0.113,0,6,19,0.818
2599,1,42,6,19,0.818,0,1,8,-0.113
2600,1,42,1,8,-0.113,0,6,19,0.818
2601,1,42,6,19,0.818,0,1,8,-0.113
2602,1,42,1,8,-0.113,0,6,19,0.818
2603,1,42,6,19,0.818,0,1,8,-0.113
2604,1,42,6,19,0.818,1,7,20,-0.382
2605,1,42,7,20,-0.382,1,6,19,0.818
2606,1,42,6,19,0.818,1,7,20,-0.382
2607,1,42,7,20,-0.382,1,6,19,0.818
2608,1,42,6,19,0.818,1,7,20,-0.382
2609,1,42,7,20,-0.382,1,6,19,0.818
2610,1,42,6,19,0.818,1,7,20,-0.383
2611,1,42,7,20,-0.383,1,6,19,0.818
2612,1,42,6,19,0.818,1,7,20,-0.383
2613,1,42,7,20,-0.383,1,6,19,0.818
2614,1,42,6,19,0.818,1,7,20,-0.382
2615,1,42,7,20,-0.382,1,6,19,0.818
2616,1,42,6,19,0.818,1,7,20,-0.382
2617,1,42,7,20,-0.382,1,6,19,0.818
2618,1,42,6,19,0.818,1,7,20,-0.382
2619,1,42,7,20,-0.382,1,6,19,0.818
2620,1,43,1,8,-0.115,5,1,8,-0.115
2621,1,43,1,8,-0.115,5,1,8,-0.115
2622,1,43,1,8,-0.115,5,1,11,0.015
2623,1,43,1,11,0.015,5,1,8,-0.115
2624,1,43,1,11,0.015,5,1,11,-0.085
2625,1,43,1,11,-0.085,5,1,11,0.015
2626,1,43,1,11,-0.085,5,1,11,0.015
2627,1,43,1,11,0.015,5,1,11,-0.085
2628,1,43,1,11,0.015,5,1,8,-0.115
2629,1,43,1,8,-0.115,5,1,11,0.015
2630,1,43,1,8,-0.115,5,1,8,-0.115
2631,1,43,1,8,-0.115,5,1,8,-0.115
2632,1,43,1,8,-0.115,0,4,1,0.145
2633,1,43,4,1,0.145,0,1,8,-0.115
2634,1,43,1,8,-0.115,0,4,1,0.146
2635,1,43,4,1,0.146,0,1,8,-0.115
2636,1,43,1,11,0.015,5,1,8,-0.115
2637,1,43,1,8,-0.115,5,1,11,0.015
2638,1,43,1,8,-0.115,5,1,8,-0.115
2639,1,43,1,8,-0.115,5,1,8,-0.115
2640,1,43,1,8,-0.115,5,1,11,0.015
2641,1,43,1,11,0.015,5,1,8,-0.115
2642,1,43,1,11,0.015,5,1,11,-0.085
2643,1,43,1,11,-0.085,5,1,11,0.015
2644,1,43,1,11,-0.085,5,1,11,-0.085
2645,1,43,1,11,-0.085,5,1,11,-0.085
2646,1,43,1,8,-0.115,0,4,1,0.146
2647,1,43,4,1,0.146,0,1,8,-0.115
2648,1,43,1,8,-0.115,0,4,1,0.146
2649,1,43,4,1,0.146,0,1,8,-0.115
2650,1,43,1,11,-0.085,5,1,11,0.015
2651,1,43,1,11,0.015,5,1,11,-0.085
2652,1,43,1,11,0.015,5,1,8,-0.115
2653,1,43,1,8,-0.115,5,1,11,0.015
2654,1,43,1,8,-0.115,5,1,8,-0.115
2655,1,43,1,8,-0.115,5,1,8,-0.115
2656,1,43,1,8,-0.115,5,1,11,0.015
2657,1,43,1,11,0.015,5,1,8,-0.115
2658,1,43,1,8,-0.115,0,4,1,0.145
2659,1,43,4,1,0.145,0,1,8,-0.115
2660,1,43,1,8,-0.115,0,4,1,0.145
2661,1,43,4,1,0.145,0,1,8,-0.115
2662,1,43,1,11,0.015,5,1,8,-0.115
2663,1,43,1,8,-0.115,5,1,11,0.015
2664,1,43,1,8,-0.115,5,1,8,-0.115
2665,1,43,1,8,-0.115,5,1,8,-0.115
2666,1,43,1,8,-0.115,5,1,8,-0.115
2667,1,43,1,8,-0.115,5,1,8,-0.115
2668,1,43,1,8,-0.115,5,1,11,0.015
2669,1,43,1,11,0.015,5,1,8,-0.115
2670,1,43,1,8,-0.115,0,4,1,0.146
2671,1,43,4,1,0.146,0,1,8,-0.115
2672,1,43,1,8,-0.115,0,4,1,0.145
2673,1,43,4,1,0.145,0,1,8,-0.115
2674,1,43,1,8,-0.115,0,6,19,0.816
2675,1,43,6,19,0.816,0,1,8,-0.115
2676,1,43,1,8,-0.115,0,6,19,0.816
2677,1,43,6,19,0.816,0,1,8,-0.115
2678,1,43,6,19,0.816,1,7,20,-0.384
2679,1,43,7,20,-0.384,1,6,19,0.816
2680,1,43,6,19,0.816,1,7,20,-0.384
2681,1,43,7,20,-0.384,1,6,19,0.816
